Id,Label
8,Автоматизация п_8
15,Алгебра и геоме_1
31,Алгоритмы и стр_3
46,БД_4
61,БЖД_5
78,Беспроводные и _8
85,Проф деят_1
86,Проф деят_2
100,Дискретная мате_2
117,Защита вычислит_5
127,Ин Яз_1
128,Ин Яз_2
129,Ин Яз_3
130,Ин Яз_4
146,Интернет-технол_6
155,Информатика_1
172,ИБЗИ_4
183,История России_1
202,История вычисли_6
211,Мат Анализ_1
212,Мат Анализ_2
231,Междисциплинарн_7
232,Междисциплинарн_8
241,Междисциплин ку_3
257,Методы и систем_5
273,Методы проектир_7
286,Микропроцессорн_6
287,Микропроцессорн_7
296,Ознакомительная_2
311,Операционные си_3
328,Основы адаптивн_6
342,Основы академич_6
353,Основы констр С_3
365,Основы программ_1
366,Основы программ_2
381,Основы проект П_3
399,Основы профилак_7
410,Основы сетевых _4
425,Параллельные вы_5
438,Прикладная теор_4
449,Прик Физ культ_1
450,Прик Физ культ_2
451,Прик Физ культ_3
452,Прик Физ культ_4
453,Прик Физ культ_5
454,Прик Физ культ_6
469,Программируемые_7
481,Профессионально_5
482,Профессионально_6
494,Решение оптимиз_4
511,Сетевые ОС и ад_7
512,Сетевые ОС и ад_8
524,Сети и телекомм_6
537,Системное ПО_5
553,Системы автомат_7
554,Системы автомат_8
565,Схемотехника ЭВ_5
576,Теория  и практ_2
591,Теория вероятно_3
607,Теория управлен_5
618,Физика_2
619,Физика_3
631,Физ культ_1
632,Физ культ_2
635,Физ культ_5
636,Физ культ_6
648,Философия_4
665,Цифровая обрабо_7
678,ЭВМ и периферий_6
694,Экономическая к_8
704,Эксплуатационна_4
717,Электротехника _3
718,Электротехника _4
